timestamp,value1,value2,value3
1746751894.927,-8.331,-1.940,-0.373
1746751894.931,-8.329,-1.937,-0.375
1746751894.934,-8.327,-1.934,-0.377
1746751894.938,-8.325,-1.931,-0.379
1746751894.942,-8.323,-1.927,-0.381
1746751894.945,-8.321,-1.924,-0.383
1746751894.948,-8.319,-1.921,-0.385
1746751894.968,-8.309,-1.903,-0.397
1746751894.971,-8.307,-1.900,-0.399
1746751894.975,-8.305,-1.897,-0.401
1746751894.978,-8.303,-1.894,-0.403
1746751894.982,-8.301,-1.890,-0.405
1746751894.987,-8.298,-1.885,-0.408
1746751894.991,-8.296,-1.882,-0.410
1746751894.994,-8.294,-1.879,-0.412
1746751894.998,-8.292,-1.875,-0.414
1746751895.018,-8.281,-1.857,-0.426
1746751895.023,-8.278,-1.852,-0.429
1746751895.026,-8.276,-1.849,-0.431
1746751895.030,-8.274,-1.846,-0.433
1746751895.034,-8.272,-1.842,-0.435
1746751895.040,-8.268,-1.837,-0.439
1746751895.043,-8.266,-1.833,-0.441
1746751895.046,-8.265,-1.830,-0.443
1746751895.068,-8.253,-1.811,-0.455
1746751895.071,-8.251,-1.807,-0.457
1746751895.075,-8.248,-1.803,-0.460
1746751895.079,-8.246,-1.800,-0.462
1746751895.084,-8.244,-1.796,-0.465
1746751895.089,-8.240,-1.791,-0.468
1746751895.093,-8.238,-1.787,-0.470
1746751895.098,-8.236,-1.782,-0.473
1746751895.103,-8.233,-1.778,-0.476
1746751895.124,-8.220,-1.757,-0.488
1746751895.128,-8.218,-1.754,-0.490
1746751895.131,-8.216,-1.751,-0.492
1746751895.135,-8.214,-1.747,-0.495
1746751895.140,-8.212,-1.743,-0.497
1746751895.143,-8.210,-1.740,-0.499
1746751895.147,-8.208,-1.737,-0.501
1746751895.150,-8.206,-1.733,-0.503
1746751895.154,-8.204,-1.730,-0.505
1746751895.174,-8.192,-1.711,-0.517
1746751895.177,-8.190,-1.708,-0.519
1746751895.181,-8.188,-1.705,-0.521
1746751895.185,-8.186,-1.701,-0.523
1746751895.188,-8.184,-1.697,-0.525
1746751895.192,-8.181,-1.694,-0.528
1746751895.196,-8.179,-1.690,-0.530
1746751895.200,-8.177,-1.686,-0.532
1746751895.205,-8.174,-1.682,-0.535
1746751895.224,-8.163,-1.664,-0.546
1746751895.228,-8.161,-1.660,-0.548
1746751895.233,-8.158,-1.656,-0.551
1746751895.236,-8.156,-1.653,-0.553
1746751895.242,-8.153,-1.647,-0.556
1746751895.246,-8.151,-1.644,-0.558
1746751895.249,-8.149,-1.640,-0.561
1746751895.253,-8.147,-1.637,-0.563
1746751895.256,-8.145,-1.633,-0.565
1746751895.275,-8.134,-1.615,-0.576
1746751895.279,-8.132,-1.612,-0.577
1746751895.284,-8.129,-1.607,-0.581
1746751895.287,-8.127,-1.604,-0.582
1746751895.291,-8.124,-1.601,-0.584
1746751895.294,-8.123,-1.598,-0.586
1746751895.298,-8.120,-1.594,-0.589
1746751895.302,-8.118,-1.591,-0.591
1746751895.305,-8.116,-1.587,-0.593
1746751895.326,-8.104,-1.568,-0.604
1746751895.329,-8.102,-1.564,-0.607
1746751895.333,-8.100,-1.561,-0.609
1746751895.336,-8.098,-1.558,-0.611
1746751895.340,-8.096,-1.554,-0.612
1746751895.344,-8.094,-1.551,-0.615
1746751895.347,-8.092,-1.547,-0.617
1746751895.351,-8.089,-1.544,-0.619
1746751895.354,-8.087,-1.541,-0.621
1746751895.374,-8.076,-1.522,-0.632
1746751895.380,-8.072,-1.516,-0.635
1746751895.383,-8.070,-1.513,-0.637
1746751895.386,-8.068,-1.510,-0.639
1746751895.390,-8.066,-1.506,-0.641
1746751895.394,-8.064,-1.503,-0.643
1746751895.397,-8.062,-1.500,-0.645
1746751895.401,-8.060,-1.496,-0.647
1746751895.405,-8.058,-1.492,-0.650
1746751895.426,-8.045,-1.472,-0.662
1746751895.430,-8.043,-1.468,-0.664
1746751895.433,-8.041,-1.465,-0.666
1746751895.436,-8.039,-1.462,-0.667
1746751895.440,-8.036,-1.458,-0.670
1746751895.446,-8.033,-1.453,-0.673
1746751895.450,-8.031,-1.449,-0.675
1746751895.453,-8.029,-1.446,-0.677
1746751895.481,-8.012,-1.419,-0.693
1746751895.486,-8.009,-1.415,-0.695
1746751895.491,-8.006,-1.410,-0.698
1746751895.496,-8.003,-1.405,-0.701
1746751895.500,-8.001,-1.401,-0.703
1746751895.504,-7.998,-1.397,-0.706
1746751895.508,-7.996,-1.394,-0.708
1746751895.512,-7.993,-1.389,-0.710
1746751895.518,-7.990,-1.384,-0.713
1746751895.626,-7.924,-1.280,-0.774
1746751895.633,-7.920,-1.273,-0.777
1746751895.637,-7.918,-1.269,-0.780
1746751895.642,-7.915,-1.265,-0.782
1746751895.647,-7.912,-1.260,-0.785
1746751895.651,-7.909,-1.256,-0.787
1746751895.655,-7.907,-1.252,-0.790
1746751895.660,-7.904,-1.247,-0.792
1746751895.675,-7.894,-1.232,-0.801
1746751895.702,-7.878,-1.206,-0.815
1746751895.705,-7.876,-1.203,-0.817
1746751895.709,-7.874,-1.200,-0.819
1746751895.713,-7.871,-1.196,-0.821
1746751895.716,-7.869,-1.192,-0.823
1746751895.720,-7.867,-1.189,-0.825
1746751895.724,-7.865,-1.185,-0.827
1746751895.730,-7.860,-1.179,-0.831
1746751895.734,-7.858,-1.175,-0.833
1746751895.754,-7.846,-1.156,-0.844
1746751895.757,-7.844,-1.152,-0.846
1746751895.761,-7.841,-1.149,-0.848
1746751895.765,-7.839,-1.145,-0.850
1746751895.768,-7.837,-1.142,-0.851
1746751895.771,-7.835,-1.139,-0.853
1746751895.775,-7.833,-1.135,-0.855
1746751895.779,-7.830,-1.131,-0.857
1746751895.783,-7.828,-1.128,-0.859
1746751895.802,-7.816,-1.109,-0.870
1746751895.806,-7.814,-1.105,-0.872
1746751895.809,-7.811,-1.102,-0.874
1746751895.813,-7.809,-1.099,-0.876
1746751895.816,-7.807,-1.095,-0.877
1746751895.820,-7.805,-1.091,-0.879
1746751895.823,-7.803,-1.088,-0.881
1746751895.827,-7.800,-1.085,-0.883
1746751895.830,-7.798,-1.081,-0.885
1746751895.850,-7.786,-1.062,-0.896
1746751895.854,-7.783,-1.058,-0.898
1746751895.857,-7.781,-1.055,-0.900
1746751895.861,-7.779,-1.051,-0.902
1746751895.865,-7.777,-1.048,-0.903
1746751895.868,-7.774,-1.044,-0.906
1746751895.872,-7.772,-1.041,-0.907
1746751895.876,-7.770,-1.037,-0.909
1746751895.879,-7.768,-1.034,-0.911
1746751895.901,-7.754,-1.012,-0.923
1746751895.909,-7.749,-1.005,-0.927
1746751895.912,-7.747,-1.001,-0.929
1746751895.915,-7.745,-0.998,-0.931
1746751895.919,-7.742,-0.994,-0.933
1746751895.923,-7.740,-0.991,-0.934
1746751895.926,-7.738,-0.988,-0.936
1746751895.930,-7.736,-0.984,-0.938
1746751895.950,-7.723,-0.964,-0.949
1746751895.955,-7.719,-0.959,-0.952
1746751895.959,-7.717,-0.956,-0.953
1746751895.962,-7.715,-0.952,-0.955
1746751895.966,-7.712,-0.948,-0.957
1746751895.971,-7.709,-0.943,-0.960
1746751895.975,-7.707,-0.940,-0.962
1746751895.978,-7.705,-0.936,-0.964
1746751895.982,-7.702,-0.932,-0.966
1746751896.005,-7.688,-0.910,-0.978
1746751896.008,-7.686,-0.907,-0.979
1746751896.013,-7.682,-0.902,-0.982
1746751896.017,-7.680,-0.899,-0.984
1746751896.021,-7.678,-0.895,-0.986
1746751896.024,-7.676,-0.891,-0.988
1746751896.028,-7.673,-0.888,-0.990
1746751896.031,-7.671,-0.884,-0.991
1746751896.035,-7.668,-0.881,-0.993
1746751896.055,-7.656,-0.861,-1.004
1746751896.058,-7.653,-0.858,-1.006
1746751896.062,-7.651,-0.854,-1.007
1746751896.066,-7.649,-0.850,-1.009
1746751896.069,-7.647,-0.847,-1.011
1746751896.073,-7.644,-0.844,-1.013
1746751896.076,-7.642,-0.840,-1.015
1746751896.083,-7.638,-0.833,-1.018
1746751896.087,-7.635,-0.830,-1.020
1746751896.112,-7.619,-0.805,-1.033
1746751896.117,-7.616,-0.800,-1.036
1746751896.122,-7.613,-0.795,-1.038
1746751896.125,-7.610,-0.792,-1.040
1746751896.178,-7.576,-0.740,-1.067
1746751896.184,-7.572,-0.734,-1.070
1746751896.189,-7.569,-0.728,-1.073
1746751896.194,-7.565,-0.724,-1.075
1746751896.199,-7.562,-0.718,-1.078
1746751896.228,-7.544,-0.690,-1.092
1746751896.233,-7.540,-0.685,-1.095
1746751896.237,-7.537,-0.681,-1.097
1746751896.241,-7.535,-0.678,-1.099
1746751896.244,-7.533,-0.674,-1.100
1746751896.247,-7.530,-0.671,-1.102
1746751896.252,-7.528,-0.667,-1.104
1746751896.255,-7.526,-0.663,-1.106
1746751896.258,-7.523,-0.660,-1.107
1746751896.279,-7.510,-0.640,-1.118
1746751896.283,-7.507,-0.636,-1.120
1746751896.286,-7.505,-0.632,-1.121
1746751896.290,-7.503,-0.629,-1.123
1746751896.293,-7.500,-0.626,-1.125
1746751896.299,-7.496,-0.620,-1.128
1746751896.302,-7.494,-0.616,-1.129
1746751896.306,-7.492,-0.613,-1.131
1746751896.309,-7.490,-0.609,-1.133
1746751896.329,-7.476,-0.590,-1.143
1746751896.335,-7.473,-0.584,-1.145
1746751896.338,-7.471,-0.581,-1.147
1746751896.341,-7.468,-0.578,-1.149
1746751896.345,-7.466,-0.574,-1.151
1746751896.349,-7.463,-0.570,-1.152
1746751896.352,-7.461,-0.567,-1.154
1746751896.356,-7.459,-0.563,-1.156
1746751896.360,-7.456,-0.559,-1.158
1746751896.382,-7.441,-0.537,-1.169
1746751896.386,-7.439,-0.534,-1.170
1746751896.389,-7.437,-0.530,-1.172
1746751896.392,-7.434,-0.527,-1.174
1746751896.396,-7.432,-0.523,-1.175
1746751896.400,-7.429,-0.519,-1.177
1746751896.404,-7.427,-0.516,-1.179
1746751896.407,-7.424,-0.512,-1.181
1746751896.428,-7.410,-0.491,-1.191
1746751896.434,-7.406,-0.486,-1.194
1746751896.437,-7.404,-0.482,-1.195
1746751896.441,-7.402,-0.479,-1.197
1746751896.445,-7.399,-0.475,-1.199
1746751896.448,-7.397,-0.471,-1.200
1746751896.452,-7.394,-0.468,-1.202
1746751896.455,-7.392,-0.464,-1.204
1746751896.459,-7.389,-0.460,-1.206
1746751896.479,-7.376,-0.441,-1.215
1746751896.482,-7.374,-0.438,-1.217
1746751896.486,-7.372,-0.434,-1.218
1746751896.490,-7.369,-0.430,-1.220
1746751896.493,-7.367,-0.427,-1.222
1746751896.497,-7.364,-0.423,-1.224
1746751896.502,-7.360,-0.418,-1.226
1746751896.506,-7.358,-0.414,-1.228
1746751896.510,-7.355,-0.410,-1.230
1746751896.530,-7.342,-0.390,-1.239
1746751896.533,-7.339,-0.387,-1.241
1746751896.539,-7.335,-0.381,-1.244
1746751896.543,-7.333,-0.377,-1.246
1746751896.547,-7.330,-0.373,-1.247
1746751896.550,-7.328,-0.370,-1.249
1746751896.554,-7.325,-0.366,-1.250
1746751896.558,-7.323,-0.362,-1.252
1746751896.562,-7.320,-0.358,-1.254
1746751896.582,-7.306,-0.338,-1.264
1746751896.586,-7.304,-0.334,-1.265
1746751896.590,-7.301,-0.330,-1.267
1746751896.593,-7.299,-0.327,-1.269
1746751896.596,-7.296,-0.324,-1.270
1746751896.600,-7.294,-0.320,-1.272
1746751896.604,-7.291,-0.316,-1.274
1746751896.609,-7.288,-0.311,-1.276
1746751896.613,-7.285,-0.307,-1.278
1746751896.634,-7.271,-0.286,-1.288
1746751896.638,-7.268,-0.282,-1.289
1746751896.641,-7.265,-0.279,-1.291
1746751896.645,-7.263,-0.275,-1.293
1746751896.648,-7.261,-0.272,-1.294
1746751896.652,-7.258,-0.268,-1.296
1746751896.656,-7.255,-0.264,-1.298
1746751896.660,-7.253,-0.260,-1.300
1746751896.664,-7.250,-0.256,-1.301
1746751896.684,-7.236,-0.236,-1.311
1746751896.691,-7.231,-0.229,-1.314
1746751896.694,-7.229,-0.226,-1.315
1746751896.698,-7.227,-0.222,-1.317
1746751896.703,-7.223,-0.217,-1.319
1746751896.707,-7.220,-0.213,-1.321
1746751896.710,-7.218,-0.210,-1.322
1746751896.714,-7.215,-0.206,-1.324
1746751896.718,-7.213,-0.203,-1.326
1746751896.743,-7.195,-0.177,-1.337
1746751896.748,-7.192,-0.173,-1.339
1746751896.752,-7.189,-0.168,-1.341
1746751896.756,-7.186,-0.164,-1.343
1746751896.761,-7.182,-0.159,-1.345
1746751896.766,-7.179,-0.154,-1.347
1746751896.770,-7.176,-0.150,-1.349
1746751896.775,-7.173,-0.146,-1.351
1746751896.802,-7.154,-0.118,-1.363
1746751896.806,-7.151,-0.114,-1.365
1746751896.810,-7.149,-0.111,-1.366
1746751896.813,-7.146,-0.107,-1.368
1746751896.818,-7.143,-0.103,-1.370
1746751896.823,-7.139,-0.097,-1.373
1746751896.827,-7.137,-0.093,-1.374
1746751896.831,-7.134,-0.089,-1.376
1746751896.835,-7.131,-0.085,-1.378
1746751896.859,-7.114,-0.061,-1.388
1746751896.863,-7.112,-0.057,-1.390
1746751896.866,-7.109,-0.054,-1.391
1746751896.870,-7.107,-0.051,-1.393
1746751896.876,-7.103,-0.045,-1.395
1746751896.880,-7.099,-0.040,-1.397
1746751896.884,-7.096,-0.036,-1.399
1746751896.888,-7.094,-0.032,-1.401
1746751896.893,-7.090,-0.027,-1.403
1746751896.920,-7.071,-0.000,-1.414
1746751896.927,-7.067,0.006,-1.417
1746751896.930,-7.064,0.010,-1.419
1746751896.935,-7.061,0.014,-1.420
1746751896.940,-7.057,0.020,-1.422
1746751896.944,-7.055,0.023,-1.424
1746751896.948,-7.052,0.027,-1.426
1746751896.952,-7.049,0.032,-1.428
1746751896.956,-7.046,0.035,-1.429
1746751896.981,-7.028,0.061,-1.440
1746751896.985,-7.025,0.065,-1.442
1746751896.991,-7.021,0.071,-1.444
1746751896.995,-7.018,0.075,-1.446
1746751896.999,-7.015,0.078,-1.447
1746751897.002,-7.013,0.082,-1.449
1746751897.006,-7.010,0.086,-1.450
1746751897.010,-7.007,0.090,-1.452
1746751897.014,-7.005,0.093,-1.453
1746751897.039,-6.987,0.118,-1.464
1746751897.042,-6.984,0.122,-1.465
1746751897.047,-6.981,0.127,-1.467
1746751897.050,-6.978,0.130,-1.468
1746751897.054,-6.976,0.134,-1.470
1746751897.058,-6.973,0.137,-1.471
1746751897.062,-6.970,0.142,-1.473
1746751897.066,-6.968,0.145,-1.474
1746751897.069,-6.965,0.149,-1.476
1746751897.090,-6.950,0.170,-1.484
1746751897.094,-6.947,0.173,-1.486
1746751897.097,-6.945,0.177,-1.487
1746751897.101,-6.942,0.180,-1.489
1746751897.104,-6.940,0.184,-1.490
1746751897.108,-6.937,0.188,-1.492
1746751897.112,-6.934,0.192,-1.493
1746751897.115,-6.932,0.195,-1.495
1746751897.119,-6.929,0.199,-1.496
1746751897.143,-6.912,0.222,-1.505
1746751897.147,-6.909,0.226,-1.507
1746751897.150,-6.907,0.230,-1.508
1746751897.157,-6.902,0.236,-1.511
1746751897.160,-6.899,0.240,-1.512
1746751897.164,-6.897,0.244,-1.514
1746751897.168,-6.894,0.247,-1.515
1746751897.171,-6.892,0.251,-1.517
1746751897.175,-6.889,0.254,-1.518
1746751897.195,-6.874,0.275,-1.526
1746751897.198,-6.872,0.278,-1.527
1746751897.202,-6.869,0.281,-1.528
1746751897.205,-6.867,0.285,-1.530
1746751897.209,-6.864,0.288,-1.531
1746751897.213,-6.861,0.292,-1.533
1746751897.216,-6.859,0.296,-1.534
1746751897.220,-6.856,0.299,-1.535
1746751897.241,-6.841,0.320,-1.543
1746751897.246,-6.837,0.326,-1.545
1746751897.250,-6.834,0.329,-1.547
1746751897.253,-6.832,0.333,-1.548
1746751897.257,-6.829,0.337,-1.550
1746751897.261,-6.826,0.340,-1.551
1746751897.264,-6.824,0.344,-1.552
1746751897.268,-6.821,0.347,-1.554
1746751897.274,-6.817,0.353,-1.556
1746751897.296,-6.800,0.376,-1.564
1746751897.300,-6.797,0.379,-1.566
1746751897.304,-6.795,0.383,-1.567
1746751897.308,-6.792,0.387,-1.569
1746751897.312,-6.789,0.391,-1.570
1746751897.315,-6.786,0.395,-1.572
1746751897.319,-6.783,0.398,-1.573
1746751897.323,-6.780,0.403,-1.574
1746751897.327,-6.778,0.406,-1.576
1746751897.351,-6.760,0.430,-1.585
1746751897.358,-6.755,0.437,-1.587
1746751897.363,-6.751,0.442,-1.589
1746751897.366,-6.749,0.445,-1.590
1746751897.370,-6.746,0.449,-1.592
1746751897.375,-6.743,0.454,-1.593
1746751897.379,-6.739,0.458,-1.595
1746751897.383,-6.737,0.462,-1.596
1746751897.387,-6.734,0.466,-1.598
1746751897.418,-6.710,0.497,-1.609
1746751897.428,-6.703,0.507,-1.613
1746751897.435,-6.698,0.514,-1.615
1746751897.440,-6.694,0.519,-1.617
1746751897.445,-6.691,0.523,-1.618
1746751897.449,-6.687,0.528,-1.620
1746751897.453,-6.684,0.532,-1.621
1746751897.457,-6.682,0.536,-1.623
1746751897.461,-6.679,0.539,-1.624
1746751897.483,-6.662,0.562,-1.632
1746751897.487,-6.659,0.566,-1.633
1746751897.491,-6.656,0.570,-1.635
1746751897.495,-6.653,0.574,-1.636
1746751897.499,-6.650,0.578,-1.637
1746751897.503,-6.647,0.582,-1.639
1746751897.507,-6.644,0.585,-1.640
1746751897.511,-6.642,0.589,-1.641
1746751897.518,-6.636,0.596,-1.644
1746751897.543,-6.617,0.621,-1.652
1746751897.546,-6.615,0.624,-1.653
1746751897.550,-6.612,0.628,-1.655
1746751897.554,-6.609,0.632,-1.656
1746751897.560,-6.605,0.638,-1.658
1746751897.563,-6.602,0.641,-1.659
1746751897.568,-6.598,0.646,-1.661
1746751897.572,-6.596,0.650,-1.662
1746751897.597,-6.576,0.675,-1.670
1746751897.601,-6.574,0.679,-1.672
1746751897.605,-6.571,0.682,-1.673
1746751897.608,-6.568,0.686,-1.674
1746751897.612,-6.565,0.690,-1.675
1746751897.616,-6.562,0.694,-1.677
1746751897.620,-6.560,0.697,-1.678
1746751897.623,-6.557,0.701,-1.679
1746751897.627,-6.554,0.705,-1.680
1746751897.649,-6.538,0.726,-1.687
1746751897.652,-6.535,0.729,-1.688
1746751897.656,-6.532,0.733,-1.690
1746751897.660,-6.529,0.737,-1.691
1746751897.664,-6.526,0.741,-1.692
1746751897.668,-6.523,0.745,-1.693
1746751897.673,-6.520,0.750,-1.695
1746751897.680,-6.514,0.756,-1.697
1746751897.684,-6.511,0.760,-1.698
1746751897.706,-6.494,0.783,-1.706
1746751897.710,-6.491,0.786,-1.707
1746751897.713,-6.489,0.790,-1.708
1746751897.717,-6.485,0.794,-1.709
1746751897.721,-6.483,0.797,-1.710
1746751897.725,-6.480,0.801,-1.711
1746751897.729,-6.477,0.805,-1.712
1746751897.733,-6.474,0.809,-1.714
1746751897.736,-6.471,0.813,-1.715
1746751897.758,-6.455,0.834,-1.721
1746751897.761,-6.452,0.837,-1.722
1746751897.765,-6.449,0.841,-1.724
1746751897.769,-6.446,0.844,-1.725
1746751897.772,-6.444,0.848,-1.726
1746751897.778,-6.439,0.854,-1.728
1746751897.782,-6.436,0.858,-1.729
1746751897.786,-6.433,0.861,-1.730
1746751897.790,-6.430,0.865,-1.731
1746751897.815,-6.411,0.890,-1.739
1746751897.823,-6.405,0.898,-1.741
1746751897.827,-6.402,0.902,-1.742
1746751897.832,-6.398,0.906,-1.744
1746751897.837,-6.394,0.911,-1.745
1746751897.841,-6.391,0.916,-1.746
1746751897.846,-6.387,0.920,-1.748
1746751897.850,-6.384,0.924,-1.749
1746751897.854,-6.381,0.929,-1.750
1746751897.881,-6.360,0.955,-1.758
1746751897.885,-6.357,0.959,-1.759
1746751897.889,-6.354,0.962,-1.760
1746751897.895,-6.349,0.968,-1.762
1746751897.899,-6.347,0.972,-1.763
1746751897.903,-6.343,0.976,-1.764
1746751897.906,-6.341,0.980,-1.765
1746751897.927,-6.325,1.000,-1.771
1746751897.931,-6.322,1.004,-1.772
1746751897.937,-6.317,1.009,-1.774
1746751897.940,-6.314,1.013,-1.774
1746751897.944,-6.311,1.017,-1.776
1746751897.948,-6.308,1.021,-1.777
1746751897.952,-6.305,1.025,-1.778
1746751897.956,-6.302,1.028,-1.779
1746751897.982,-6.282,1.054,-1.786
1746751897.989,-6.277,1.060,-1.788
1746751897.992,-6.274,1.064,-1.789
1746751897.997,-6.270,1.069,-1.790
1746751898.002,-6.267,1.073,-1.791
1746751898.006,-6.263,1.077,-1.792
1746751898.009,-6.261,1.081,-1.793
1746751898.048,-6.231,1.118,-1.803
1746751898.052,-6.227,1.122,-1.804
1746751898.057,-6.223,1.127,-1.806
1746751898.061,-6.220,1.131,-1.807
1746751898.067,-6.215,1.137,-1.808
1746751898.071,-6.212,1.141,-1.809
1746751898.076,-6.208,1.146,-1.811
1746751898.083,-6.203,1.152,-1.812
1746751898.115,-6.178,1.183,-1.820
1746751898.119,-6.175,1.187,-1.821
1746751898.124,-6.171,1.192,-1.823
1746751898.131,-6.165,1.199,-1.824
1746751898.138,-6.160,1.205,-1.826
1746751898.141,-6.157,1.209,-1.827
1746751898.146,-6.153,1.214,-1.828
1746751898.177,-6.129,1.244,-1.836
1746751898.185,-6.123,1.251,-1.837
1746751898.189,-6.120,1.255,-1.838
1746751898.193,-6.116,1.259,-1.839
1746751898.198,-6.112,1.264,-1.841
1746751898.203,-6.109,1.268,-1.842
1746751898.206,-6.106,1.272,-1.842
1746751898.233,-6.085,1.297,-1.849
1746751898.237,-6.082,1.301,-1.849
1746751898.241,-6.079,1.305,-1.850
1746751898.244,-6.076,1.309,-1.851
1746751898.251,-6.070,1.315,-1.853
1746751898.255,-6.067,1.319,-1.854
1746751898.259,-6.064,1.323,-1.855
1746751898.265,-6.059,1.328,-1.856
1746751898.292,-6.037,1.355,-1.862
1746751898.300,-6.032,1.362,-1.864
1746751898.304,-6.028,1.366,-1.865
1746751898.308,-6.025,1.370,-1.865
1746751898.313,-6.021,1.375,-1.866
1746751898.317,-6.018,1.379,-1.867
1746751898.322,-6.014,1.383,-1.868
1746751898.348,-5.993,1.409,-1.874
1746751898.352,-5.990,1.412,-1.875
1746751898.356,-5.987,1.416,-1.875
1746751898.359,-5.984,1.419,-1.876
1746751898.365,-5.980,1.424,-1.877
1746751898.371,-5.975,1.430,-1.879
1746751898.375,-5.972,1.434,-1.879
1746751898.379,-5.968,1.438,-1.880
1746751898.406,-5.947,1.464,-1.886
1746751898.411,-5.942,1.469,-1.887
1746751898.416,-5.939,1.473,-1.888
1746751898.419,-5.936,1.476,-1.888
1746751898.423,-5.933,1.480,-1.889
1746751898.427,-5.930,1.484,-1.890
1746751898.431,-5.927,1.487,-1.891
1746751898.452,-5.909,1.508,-1.895
1746751898.456,-5.906,1.512,-1.896
1746751898.460,-5.903,1.515,-1.896
1746751898.464,-5.900,1.519,-1.897
1746751898.468,-5.897,1.523,-1.898
1746751898.472,-5.893,1.527,-1.899
1746751898.475,-5.891,1.530,-1.899
1746751898.499,-5.871,1.553,-1.904
1746751898.503,-5.868,1.557,-1.904
1746751898.507,-5.865,1.560,-1.905
1746751898.510,-5.862,1.563,-1.906
1746751898.515,-5.859,1.568,-1.906
1746751898.519,-5.856,1.571,-1.907
1746751898.523,-5.852,1.575,-1.908
1746751898.526,-5.849,1.578,-1.909
1746751898.556,-5.825,1.607,-1.914
1746751898.564,-5.819,1.614,-1.915
1746751898.570,-5.814,1.620,-1.916
1746751898.574,-5.811,1.624,-1.917
1746751898.578,-5.807,1.628,-1.918
1746751898.582,-5.804,1.631,-1.918
1746751898.586,-5.800,1.635,-1.919
1746751898.610,-5.781,1.658,-1.923
1746751898.617,-5.775,1.665,-1.924
1746751898.623,-5.770,1.670,-1.925
1746751898.627,-5.767,1.674,-1.926
1746751898.632,-5.764,1.678,-1.926
1746751898.637,-5.759,1.683,-1.927
1746751898.640,-5.757,1.686,-1.928
1746751898.646,-5.752,1.691,-1.929
1746751898.675,-5.728,1.719,-1.933
1746751898.681,-5.723,1.724,-1.934
1746751898.687,-5.718,1.730,-1.935
1746751898.692,-5.714,1.735,-1.936
1746751898.697,-5.710,1.740,-1.937
1746751898.701,-5.707,1.743,-1.937
1746751898.705,-5.703,1.748,-1.938
1746751898.732,-5.681,1.772,-1.942
1746751898.737,-5.677,1.777,-1.942
1746751898.740,-5.674,1.780,-1.943
1746751898.750,-5.666,1.789,-1.944
1746751898.754,-5.663,1.793,-1.945
1746751898.759,-5.659,1.797,-1.946
1746751898.763,-5.656,1.801,-1.946
1746751898.790,-5.633,1.826,-1.950
1746751898.794,-5.630,1.831,-1.950
1746751898.799,-5.626,1.835,-1.951
1746751898.803,-5.622,1.839,-1.952
1746751898.807,-5.619,1.843,-1.952
1746751898.811,-5.616,1.846,-1.953
1746751898.816,-5.612,1.850,-1.953
1746751898.822,-5.607,1.856,-1.954
1746751898.851,-5.583,1.883,-1.958
1746751898.855,-5.580,1.887,-1.958
1746751898.860,-5.575,1.891,-1.959
1746751898.865,-5.571,1.896,-1.959
1746751898.871,-5.567,1.901,-1.960
1746751898.876,-5.562,1.906,-1.961
1746751898.882,-5.557,1.912,-1.961
1746751898.914,-5.531,1.941,-1.965
1746751898.919,-5.526,1.946,-1.966
1746751898.923,-5.523,1.950,-1.966
1746751898.927,-5.519,1.954,-1.967
1746751898.932,-5.516,1.958,-1.967
1746751898.936,-5.512,1.962,-1.967
1746751898.942,-5.507,1.967,-1.968
1746751898.969,-5.485,1.992,-1.971
1746751898.973,-5.482,1.995,-1.971
1746751898.977,-5.478,1.999,-1.972
1746751898.982,-5.474,2.003,-1.972
1746751898.986,-5.470,2.008,-1.973
1746751898.990,-5.467,2.011,-1.973
1746751898.994,-5.463,2.015,-1.973
1746751898.999,-5.459,2.019,-1.974
1746751899.025,-5.438,2.043,-1.976
1746751899.032,-5.432,2.050,-1.977
1746751899.036,-5.428,2.053,-1.977
1746751899.040,-5.425,2.057,-1.978
1746751899.044,-5.422,2.060,-1.978
1746751899.050,-5.416,2.066,-1.979
1746751899.054,-5.413,2.070,-1.979
1746751899.084,-5.388,2.097,-1.981
1746751899.088,-5.385,2.101,-1.982
1746751899.093,-5.381,2.105,-1.982
1746751899.098,-5.376,2.109,-1.983
1746751899.103,-5.372,2.114,-1.983
1746751899.107,-5.369,2.118,-1.983
1746751899.111,-5.365,2.122,-1.984
1746751899.116,-5.361,2.126,-1.984
1746751899.143,-5.338,2.150,-1.986
1746751899.147,-5.335,2.154,-1.986
1746751899.153,-5.330,2.159,-1.987
1746751899.158,-5.326,2.164,-1.987
1746751899.163,-5.321,2.168,-1.987
1746751899.168,-5.317,2.173,-1.988
1746751899.173,-5.313,2.178,-1.988
1746751899.201,-5.289,2.203,-1.990
1746751899.207,-5.284,2.208,-1.990
1746751899.211,-5.281,2.212,-1.990
1746751899.216,-5.276,2.216,-1.991
1746751899.220,-5.273,2.220,-1.991
1746751899.227,-5.267,2.226,-1.991
1746751899.232,-5.263,2.230,-1.992
1746751899.259,-5.240,2.254,-1.993
1746751899.264,-5.236,2.259,-1.993
1746751899.269,-5.231,2.263,-1.993
1746751899.273,-5.228,2.267,-1.994
1746751899.277,-5.225,2.270,-1.994
1746751899.282,-5.220,2.275,-1.994
1746751899.287,-5.216,2.280,-1.994
1746751899.291,-5.213,2.283,-1.994
1746751899.321,-5.187,2.310,-1.996
1746751899.325,-5.184,2.313,-1.996
1746751899.329,-5.180,2.317,-1.996
1746751899.334,-5.175,2.321,-1.996
1746751899.339,-5.172,2.326,-1.996
1746751899.346,-5.166,2.332,-1.997
1746751899.353,-5.160,2.338,-1.997
