timestamp,value1,value2,value3
1746733556.076,-1.788,4.680,-1.027
1746733556.256,-1.610,4.741,-0.933
1746733556.266,-1.600,4.744,-0.927
1746733556.270,-1.596,4.745,-0.925
1746733556.278,-1.589,4.748,-0.921
1746733556.283,-1.584,4.749,-0.919
1746733556.291,-1.576,4.752,-0.914
1746733556.294,-1.573,4.753,-0.913
1746733556.302,-1.564,4.755,-0.908
1746733556.307,-1.560,4.757,-0.905
1746733556.315,-1.552,4.759,-0.901
1746733556.322,-1.545,4.761,-0.897
1746733556.367,-1.501,4.775,-0.873
1746733556.426,-1.443,4.792,-0.842
1746733556.485,-1.384,4.809,-0.809
1746733556.639,-1.231,4.848,-0.724
1746733556.652,-1.219,4.852,-0.717
1746733556.667,-1.203,4.855,-0.708
1746733556.679,-1.191,4.858,-0.701
1746733556.690,-1.180,4.861,-0.695
1746733556.703,-1.167,4.864,-0.688
1746733556.777,-1.094,4.880,-0.646
1746733556.942,-0.930,4.913,-0.552
1746733557.110,-0.762,4.942,-0.454
1746733557.191,-0.681,4.954,-0.406
1746733557.323,-0.550,4.970,-0.328
1746733557.478,-0.395,4.984,-0.236
1746733557.494,-0.379,4.986,-0.227
1746733557.507,-0.366,4.987,-0.219
1746733557.517,-0.356,4.987,-0.214
1746733557.528,-0.345,4.988,-0.207
1746733557.537,-0.336,4.989,-0.201
1746733557.615,-0.258,4.993,-0.155
1746733557.779,-0.094,4.999,-0.057
1746733557.995,0.122,4.999,0.073
1746733558.163,0.289,4.992,0.173
1746733558.491,0.617,4.962,0.368
1746733558.787,0.913,4.917,0.542
1746733558.928,1.053,4.889,0.623
1746733559.049,1.173,4.862,0.691
1746733559.187,1.310,4.828,0.768
1746733559.196,1.319,4.826,0.773
1746733559.203,1.326,4.824,0.777
1746733559.263,1.386,4.808,0.810
1746733559.313,1.435,4.794,0.837
1746733559.372,1.493,4.777,0.869
1746733559.437,1.558,4.757,0.904
1746733559.516,1.636,4.732,0.946
1746733559.534,1.653,4.727,0.956
1746733559.539,1.658,4.725,0.959
1746733559.548,1.667,4.722,0.963
1746733559.553,1.672,4.720,0.966
1746733559.563,1.682,4.717,0.971
1746733559.576,1.694,4.713,0.978
1746733559.583,1.701,4.711,0.981
1746733559.591,1.709,4.708,0.986
1746733559.602,1.721,4.704,0.992
1746733559.607,1.726,4.702,0.994
1746733559.616,1.734,4.699,0.998
1746733559.624,1.742,4.696,1.003
1746733559.635,1.753,4.693,1.009
1746733559.641,1.759,4.691,1.012
1746733559.648,1.766,4.688,1.015
1746733559.653,1.770,4.687,1.018
1746733559.662,1.779,4.684,1.022
1746733559.713,1.830,4.665,1.049
1746733559.721,1.838,4.662,1.053
1746733559.730,1.846,4.659,1.058
1746733559.738,1.854,4.656,1.061
1746733559.776,1.891,4.642,1.081
1746733559.816,1.931,4.627,1.101
1746733559.869,1.983,4.607,1.127
1746733559.876,1.990,4.604,1.131
1746733559.885,1.999,4.601,1.135
1746733559.892,2.005,4.598,1.139
1746733559.900,2.014,4.595,1.143
1746733559.909,2.022,4.591,1.147
1746733559.913,2.026,4.589,1.149
1746733559.923,2.036,4.586,1.154
1746733559.932,2.045,4.582,1.158
1746733559.941,2.053,4.579,1.162
1746733559.958,2.070,4.571,1.171
1746733559.975,2.086,4.565,1.179
1746733559.985,2.096,4.561,1.184
1746733559.992,2.103,4.558,1.187
1746733560.001,2.112,4.554,1.192
1746733560.012,2.122,4.550,1.197
1746733560.020,2.131,4.546,1.201
1746733560.028,2.139,4.543,1.205
1746733560.037,2.147,4.539,1.209
1746733560.043,2.153,4.537,1.212
1746733560.052,2.162,4.533,1.216
1746733560.062,2.172,4.528,1.221
1746733560.126,2.234,4.501,1.251
1746733560.188,2.294,4.474,1.280
1746733560.347,2.449,4.400,1.352
1746733560.513,2.610,4.319,1.424
1746733560.592,2.686,4.279,1.456
1746733560.633,2.725,4.257,1.473
1746733560.671,2.762,4.237,1.489
1746733560.678,2.769,4.233,1.491
1746733560.688,2.777,4.229,1.495
1746733560.695,2.784,4.225,1.498
1746733560.703,2.792,4.220,1.501
1746733560.718,2.807,4.212,1.507
1746733560.783,2.869,4.177,1.532
1746733560.792,2.877,4.172,1.536
1746733560.799,2.884,4.168,1.539
1746733560.807,2.892,4.163,1.542
1746733560.813,2.898,4.160,1.544
1746733560.822,2.906,4.155,1.547
1746733560.830,2.914,4.151,1.551
1746733560.837,2.921,4.147,1.553
1746733560.846,2.929,4.142,1.556
1746733560.853,2.936,4.138,1.559
1746733560.860,2.942,4.134,1.562
1746733560.869,2.952,4.129,1.565
1746733560.880,2.962,4.123,1.569
1746733560.888,2.970,4.118,1.572
1746733560.953,3.031,4.081,1.596
1746733561.086,3.158,4.003,1.643
1746733561.140,3.209,3.970,1.661
1746733561.148,3.216,3.965,1.664
1746733561.153,3.221,3.962,1.665
1746733561.160,3.228,3.958,1.668
1746733561.208,3.273,3.928,1.683
1746733561.223,3.287,3.919,1.688
1746733561.242,3.305,3.908,1.694
1746733561.250,3.313,3.903,1.697
1746733561.257,3.320,3.898,1.699
1746733561.263,3.325,3.894,1.701
1746733561.269,3.331,3.890,1.703
1746733561.273,3.335,3.888,1.704
1746733561.280,3.341,3.884,1.706
1746733561.286,3.347,3.880,1.708
1746733561.292,3.353,3.876,1.710
1746733561.297,3.358,3.873,1.712
1746733561.304,3.364,3.868,1.714
1746733561.309,3.369,3.865,1.716
1746733561.317,3.376,3.860,1.718
1746733561.357,3.414,3.834,1.730
1746733561.365,3.422,3.829,1.733
1746733561.371,3.427,3.825,1.734
1746733561.377,3.432,3.822,1.736
1746733561.382,3.438,3.818,1.738
1746733561.389,3.444,3.814,1.739
1746733561.394,3.448,3.811,1.741
1746733561.400,3.454,3.807,1.743
1746733561.406,3.460,3.803,1.745
1746733561.412,3.466,3.799,1.746
1746733561.417,3.471,3.796,1.748
1746733561.455,3.506,3.771,1.759
1746733561.500,3.548,3.741,1.772
1746733561.540,3.585,3.715,1.782
1746733561.546,3.591,3.710,1.784
1746733561.554,3.598,3.705,1.786
1746733561.561,3.604,3.701,1.788
1746733561.569,3.612,3.695,1.790
1746733561.576,3.619,3.691,1.792
1746733561.582,3.625,3.686,1.794
1746733561.592,3.633,3.680,1.796
1746733561.598,3.640,3.675,1.798
1746733561.607,3.648,3.669,1.800
1746733561.618,3.658,3.662,1.803
1746733561.627,3.667,3.656,1.806
1746733561.634,3.673,3.651,1.807
1746733561.643,3.682,3.645,1.810
1746733561.653,3.691,3.638,1.812
1746733561.661,3.698,3.633,1.814
1746733561.670,3.707,3.626,1.817
1746733561.678,3.713,3.621,1.818
1746733561.686,3.721,3.615,1.820
1746733561.695,3.730,3.609,1.823
1746733561.703,3.737,3.604,1.825
1746733561.713,3.746,3.596,1.827
1746733561.731,3.763,3.584,1.832
1746733561.796,3.823,3.539,1.847
1746733561.866,3.888,3.488,1.863
1746733562.012,4.022,3.382,1.893
1746733562.121,4.121,3.301,1.913
1746733562.225,4.216,3.223,1.930
1746733562.353,4.331,3.124,1.949
1746733562.362,4.340,3.117,1.950
1746733562.370,4.347,3.111,1.951
1746733562.379,4.355,3.104,1.952
1746733562.387,4.362,3.097,1.953
1746733562.453,4.421,3.045,1.961
1746733562.524,4.485,2.988,1.969
1746733562.532,4.492,2.982,1.970
1746733562.543,4.502,2.973,1.971
1746733562.553,4.511,2.965,1.972
1746733562.560,4.517,2.959,1.973
1746733562.569,4.525,2.952,1.974
1746733562.580,4.535,2.943,1.975
1746733562.587,4.542,2.937,1.976
1746733562.596,4.549,2.930,1.976
1746733562.668,4.613,2.872,1.983
1746733563.051,4.950,2.550,2.000
1746733563.233,5.107,2.392,1.999
1746733563.364,5.219,2.277,1.994
1746733563.601,5.419,2.063,1.978
1746733563.791,5.579,1.888,1.958
1746733563.866,5.640,1.819,1.949
1746733563.948,5.708,1.742,1.937
1746733563.987,5.740,1.705,1.931
1746733563.993,5.745,1.700,1.930
1746733563.997,5.748,1.696,1.930
1746733564.004,5.754,1.689,1.928
1746733564.009,5.758,1.685,1.928
1746733564.015,5.763,1.679,1.927
1746733564.020,5.767,1.674,1.926
1746733564.026,5.772,1.668,1.925
1746733564.033,5.777,1.662,1.924
1746733564.039,5.783,1.656,1.923
1746733564.083,5.818,1.615,1.915
1746733564.092,5.826,1.606,1.914
1746733564.100,5.832,1.598,1.912
1746733564.161,5.881,1.541,1.901
1746733564.170,5.889,1.532,1.900
1746733564.178,5.895,1.525,1.898
1746733564.184,5.901,1.518,1.897
1746733564.189,5.905,1.513,1.896
1746733564.196,5.910,1.508,1.895
1746733564.201,5.914,1.503,1.894
1746733564.206,5.918,1.498,1.893
1746733564.211,5.922,1.493,1.892
1746733564.258,5.960,1.448,1.882
1746733564.298,5.992,1.410,1.874
1746733564.347,6.031,1.363,1.864
1746733564.356,6.038,1.354,1.862
1746733564.365,6.045,1.345,1.860
1746733564.372,6.051,1.339,1.858
1746733564.379,6.056,1.332,1.857
1746733564.387,6.063,1.324,1.855
1746733564.393,6.068,1.318,1.853
1746733564.403,6.075,1.309,1.851
1746733564.413,6.083,1.299,1.849
1746733564.477,6.134,1.238,1.834
1746733564.565,6.203,1.152,1.812
1746733564.575,6.211,1.142,1.810
1746733564.586,6.220,1.131,1.807
1746733564.592,6.225,1.125,1.805
1746733564.601,6.232,1.116,1.803
1746733564.610,6.239,1.107,1.801
1746733564.618,6.245,1.100,1.799
1746733564.625,6.251,1.093,1.797
1746733564.635,6.258,1.083,1.794
1746733564.644,6.265,1.075,1.792
1746733564.653,6.272,1.066,1.789
1746733564.695,6.305,1.024,1.778
1746733564.708,6.315,1.012,1.774
1746733564.791,6.379,0.930,1.751
1746733564.882,6.449,0.841,1.724
1746733564.971,6.517,0.753,1.696
1746733564.979,6.522,0.746,1.694
1746733564.983,6.526,0.742,1.692
1746733564.988,6.530,0.736,1.690
1746733564.995,6.535,0.729,1.688
1746733565.012,6.548,0.713,1.683
1746733565.021,6.555,0.704,1.680
1746733565.033,6.563,0.692,1.676
1746733565.045,6.572,0.680,1.672
1746733565.054,6.580,0.671,1.669
1746733565.062,6.586,0.663,1.666
1746733565.070,6.592,0.655,1.664
1746733565.080,6.599,0.646,1.661
1746733565.088,6.605,0.637,1.658
1746733565.098,6.612,0.628,1.655
1746733565.164,6.662,0.562,1.632
1746733565.407,6.841,0.320,1.543
1746733565.633,7.004,0.095,1.454
1746733565.941,7.221,-0.214,1.320
1746733566.299,7.464,-0.571,1.152
1746733566.588,7.653,-0.856,1.006
1746733567.095,7.969,-1.351,0.733
1746733567.624,8.277,-1.852,0.429
1746733568.342,8.659,-2.497,0.002
1746733569.266,9.083,-3.250,-0.545
1746733570.426,9.506,-4.037,-1.169
1746733572.029,9.880,-4.761,-1.787
1746733574.365,9.969,-4.939,-1.945
1746733577.155,9.368,-3.776,-0.956
1746733581.128,7.285,-0.307,1.278
